date,admin1,admin2,market,commodity,unit,price_ghc,price_usd,cpi_category,year_month
2022-04-15,VOLTA,HOHOE MUNICIPAL,Hohoe,Pepper,KG,2.02,0.27,Food & Beverages,2022-04
2022-04-15,VOLTA,HO MUNICIPAL,Ho,Pepper,KG,5.97,0.8,Food & Beverages,2022-04
2022-04-15,BRONG AHAFO,KINTAMPO NORTH,Kintampo,Eggs,KG,1.19,0.16,Food & Beverages,2022-04
2022-04-15,BRONG AHAFO,KINTAMPO NORTH,Kintampo,Millet,KG,4.77,0.64,Food & Beverages,2022-04
2022-04-15,ASHANTI,KMA,Kumasi,Rice,KG,6.0,0.81,Food & Beverages,2022-04
2022-04-15,ASHANTI,KMA,Kumasi,Millet,KG,7.19,0.97,Food & Beverages,2022-04
2022-04-15,ASHANTI,KMA,Kumasi,Cassava,KG,3.04,0.41,Food & Beverages,2022-04
2022-04-15,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,Plantain,KG,4.55,0.61,Food & Beverages,2022-04
2022-04-15,VOLTA,HOHOE MUNICIPAL,Hohoe,Plantain,KG,7.02,0.94,Food & Beverages,2022-04
2022-04-15,VOLTA,HO MUNICIPAL,Ho,Plantain,KG,5.83,0.78,Food & Beverages,2022-04
2022-04-15,UPPER WEST,WA MUNICIPAL,Wa,Plantain,KG,5.54,0.74,Food & Beverages,2022-04
2022-04-15,UPPER EAST,GARU TEMPANE,Garu,Plantain,KG,10.1,1.36,Food & Beverages,2022-04
2022-04-15,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,Plantain,KG,8.05,1.08,Food & Beverages,2022-04
2022-04-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,Plantain,KG,5.77,0.77,Food & Beverages,2022-04
2022-04-15,GREATER ACCRA,TEMA METROPOLIS,Tema,Plantain,KG,31.75,4.26,Food & Beverages,2022-04
2022-04-15,GREATER ACCRA,ACCRA METROPOLIS,Accra,Plantain,KG,7.77,1.04,Food & Beverages,2022-04
2022-04-15,CENTRAL,MFANTSIMAN,Mankessim,Plantain,KG,2.82,0.38,Food & Beverages,2022-04
2022-04-15,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,Plantain,KG,6.42,0.86,Food & Beverages,2022-04
2022-04-15,BRONG AHAFO,KINTAMPO NORTH,Kintampo,Plantain,KG,8.82,1.18,Food & Beverages,2022-04
2022-04-15,ASHANTI,KMA,Kumasi,Plantain,KG,7.13,0.96,Food & Beverages,2022-04
2022-04-15,ASHANTI,OBUASI MUNICIPAL,Obuasi,Cassava,KG,1.76,0.24,Food & Beverages,2022-04
2022-04-15,ASHANTI,KMA,Kumasi,Chicken,KG,8.82,1.18,Food & Beverages,2022-04
2022-04-15,BRONG AHAFO,KINTAMPO NORTH,Kintampo,Chicken,KG,4.19,0.56,Food & Beverages,2022-04
2022-04-15,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,Chicken,KG,15.0,2.01,Food & Beverages,2022-04
2022-04-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,Chicken,KG,8.1,1.09,Food & Beverages,2022-04
2022-04-15,CENTRAL,MFANTSIMAN,Mankessim,Tomatoes,KG,3.59,0.48,Food & Beverages,2022-04
2022-04-15,GREATER ACCRA,ACCRA METROPOLIS,Accra,Chicken,KG,11.29,1.52,Food & Beverages,2022-04
2022-04-15,UPPER EAST,GARU TEMPANE,Garu,Chicken,KG,15.0,2.01,Food & Beverages,2022-04
2022-04-15,UPPER WEST,WA MUNICIPAL,Wa,Chicken,KG,5.54,0.74,Food & Beverages,2022-04
2022-04-15,VOLTA,HO MUNICIPAL,Ho,Chicken,KG,5.0,0.67,Food & Beverages,2022-04
2022-04-15,VOLTA,HOHOE MUNICIPAL,Hohoe,Chicken,KG,7.86,1.06,Food & Beverages,2022-04
2022-04-15,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,Chicken,KG,7.54,1.01,Food & Beverages,2022-04
2022-04-15,ASHANTI,KMA,Kumasi,Onions,KG,3.89,0.52,Food & Beverages,2022-04
2022-04-15,ASHANTI,OBUASI MUNICIPAL,Obuasi,Onions,KG,1.8,0.24,Food & Beverages,2022-04
2022-04-15,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,Onions,KG,2.61,0.35,Food & Beverages,2022-04
2022-04-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,Onions,KG,3.07,0.41,Food & Beverages,2022-04
2022-04-15,ASHANTI,OBUASI MUNICIPAL,Obuasi,Chicken,KG,10.88,1.46,Food & Beverages,2022-04
2022-04-15,BRONG AHAFO,KINTAMPO NORTH,Kintampo,Cassava,KG,1.15,0.15,Food & Beverages,2022-04
2022-04-15,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,Cassava,KG,0.92,0.12,Food & Beverages,2022-04
2022-04-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,Cassava,KG,0.9,0.12,Food & Beverages,2022-04
2022-04-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,Tomatoes,KG,4.32,0.58,Food & Beverages,2022-04
2022-04-15,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,Tomatoes,KG,5.83,0.78,Food & Beverages,2022-04
2022-04-15,BRONG AHAFO,KINTAMPO NORTH,Kintampo,Tomatoes,KG,6.58,0.88,Food & Beverages,2022-04
2022-04-15,ASHANTI,OBUASI MUNICIPAL,Obuasi,Tomatoes,KG,4.21,0.57,Food & Beverages,2022-04
2022-04-15,ASHANTI,KMA,Kumasi,Tomatoes,KG,5.71,0.77,Food & Beverages,2022-04
2022-04-15,GREATER ACCRA,TEMA METROPOLIS,Tema,Tomatoes,KG,26.0,3.49,Food & Beverages,2022-04
2022-04-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,Tomatoes,KG,3.17,0.43,Food & Beverages,2022-04
2022-04-15,UPPER EAST,GARU TEMPANE,Garu,Tomatoes,KG,5.93,0.8,Food & Beverages,2022-04
2022-04-15,UPPER WEST,WA MUNICIPAL,Wa,Tomatoes,KG,7.5,1.01,Food & Beverages,2022-04
2022-04-15,VOLTA,HO MUNICIPAL,Ho,Tomatoes,KG,3.86,0.52,Food & Beverages,2022-04
2022-04-15,VOLTA,HOHOE MUNICIPAL,Hohoe,Tomatoes,KG,8.0,1.07,Food & Beverages,2022-04
2022-04-15,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,Tomatoes,KG,5.11,0.69,Food & Beverages,2022-04
2022-04-15,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,Cassava,KG,1.71,0.23,Food & Beverages,2022-04
2022-04-15,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,Cassava,KG,3.76,0.5,Food & Beverages,2022-04
2022-04-15,ASHANTI,KMA,Kumasi,Beans/Cowpea,KG,11.11,1.49,Food & Beverages,2022-04
2022-04-15,ASHANTI,OBUASI MUNICIPAL,Obuasi,Millet,KG,4.59,0.62,Food & Beverages,2022-04
2022-04-15,ASHANTI,OBUASI MUNICIPAL,Obuasi,Beans/Cowpea,KG,10.93,1.47,Food & Beverages,2022-04
2022-04-15,GREATER ACCRA,ACCRA METROPOLIS,Accra,Cassava,KG,4.86,0.65,Food & Beverages,2022-04
2022-04-15,GREATER ACCRA,TEMA METROPOLIS,Tema,Cassava,KG,4.48,0.6,Food & Beverages,2022-04
2022-04-15,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,Beans/Cowpea,KG,11.13,1.49,Food & Beverages,2022-04
2022-04-15,VOLTA,HOHOE MUNICIPAL,Hohoe,Beans/Cowpea,KG,7.68,1.03,Food & Beverages,2022-04
2022-04-15,VOLTA,HO MUNICIPAL,Ho,Beans/Cowpea,KG,6.61,0.89,Food & Beverages,2022-04
2022-04-15,UPPER WEST,WA MUNICIPAL,Wa,Beans/Cowpea,KG,3.19,0.43,Food & Beverages,2022-04
2022-04-15,CENTRAL,MFANTSIMAN,Mankessim,Onions,KG,2.55,0.34,Food & Beverages,2022-04
2022-04-15,UPPER EAST,GARU TEMPANE,Garu,Beans/Cowpea,KG,13.17,1.77,Food & Beverages,2022-04
2022-04-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,Cassava,KG,2.83,0.38,Food & Beverages,2022-04
