source,cpi_category,product_name,price_ghc,unit,currency,url,scraped_at
Konzoom,Food & Beverages,Dolait Strawberry Flavoured Yoghurt — 500g,33.99,500g,GHS,https://konzoom.shop/products/dolait-strawberry-flavoured-yoghurt,2026-05-05T18:44:20.012224+00:00
Konzoom,Food & Beverages,Ideal Full Cream Evaporated Milk 160g,13.0,160g,GHS,https://konzoom.shop/products/ideal-milk,2026-05-05T18:44:20.012265+00:00
Konzoom,Food & Beverages,One Yogo Probiotic Yoghurt Vanilla with Wheat 330ml,19.99,330ml,GHS,https://konzoom.shop/products/one-yogo-probiotic-yoghurt-vanilla-wheat,2026-05-05T18:44:20.012302+00:00
Konzoom,Food & Beverages,One Yogo Probiotic Greek Yoghurt 500g,51.99,500g,GHS,https://konzoom.shop/products/one-yogo-probiotic-yoghurt-greek-yoghurt,2026-05-05T18:44:20.012333+00:00
Konzoom,Food & Beverages,Dolait Vanilla Flavoured Yoghurt — 200g,15.99,200g,GHS,https://konzoom.shop/products/dolait-vanilla-flavoured-yoghurt-200g,2026-05-05T18:44:20.012365+00:00
Konzoom,Food & Beverages,Dolait Vanilla Flavoured Yoghurt — 500g,33.99,500g,GHS,https://konzoom.shop/products/dolait-vanilla-flavoured-yoghurt-200g,2026-05-05T18:44:20.012387+00:00
Konzoom,Food & Beverages,Dolait Vanilla Flavoured Yoghurt — 125,10.0,125,GHS,https://konzoom.shop/products/dolait-vanilla-flavoured-yoghurt-200g,2026-05-05T18:44:20.012409+00:00
Konzoom,Food & Beverages,Carnation Evaporated Milk 160g,12.0,160g,GHS,https://konzoom.shop/products/carnation-milk,2026-05-05T18:44:20.012443+00:00
Konzoom,Food & Beverages,Dolait Natural Plain Yoghurt Sweetened — 500g,33.99,500g,GHS,https://konzoom.shop/products/dolait-natural-plain-yoghurt,2026-05-05T18:44:20.012476+00:00
Konzoom,Food & Beverages,Dolait Natural Plain Yoghurt Sweetened — 200g,15.99,200g,GHS,https://konzoom.shop/products/dolait-natural-plain-yoghurt,2026-05-05T18:44:20.012497+00:00
Konzoom,Food & Beverages,Peak UHT Full Cream Milk 1litre,42.0,1l,GHS,https://konzoom.shop/products/peak-uht-full-cream-milk,2026-05-05T18:44:20.012534+00:00
Konzoom,Food & Beverages,Nestle Nido Essentia Milk Powder 350g,64.99,350g,GHS,https://konzoom.shop/products/nido-milk-powder,2026-05-05T18:44:20.012571+00:00
Konzoom,Food & Beverages,Ideal Full Cream Evaporated Milk 390ml,24.99,390ml,GHS,https://konzoom.shop/products/ideal-full-cream-evaporated-milk-390ml,2026-05-05T18:44:20.012608+00:00
Konzoom,Food & Beverages,Dano UHT Full Cream Milk 1L,39.99,1L,GHS,https://konzoom.shop/products/dano-full-cream-milk,2026-05-05T18:44:20.012645+00:00
Konzoom,Food & Beverages,Dolait Plain Unsweetened Yoghurt 500g,33.99,500g,GHS,https://konzoom.shop/products/dolait-plain-unsweetened-yoghurt-500g,2026-05-05T18:44:20.012682+00:00
Konzoom,Food & Beverages,Kirkland Signature Organic Unsweetened Almond Vanilla Non- Dairy Beverage 946ml,59.99,946ml,GHS,https://konzoom.shop/products/kirkland-signature-organic-unsweetened-almond-vanilla-non-dairy-beverage-946ml,2026-05-05T18:44:20.012723+00:00
Konzoom,Food & Beverages,Cowbell Instant Filled Milk 380g,82.99,380g,GHS,https://konzoom.shop/products/cowbell-instant-filled-milk-400g,2026-05-05T18:44:20.012759+00:00
Konzoom,Food & Beverages,Kirkland Signature Oat Organic Non-Dairy Beverage 946ml,62.99,946ml,GHS,https://konzoom.shop/products/kirkland-signature-oat-organic-non-dairy-beverage-946ml,2026-05-05T18:44:20.012798+00:00
Konzoom,Food & Beverages,Even UHT Full Cream Milk 1litre,48.99,1l,GHS,https://konzoom.shop/products/even-uht-full-cream-milk-1litre,2026-05-05T18:44:20.012834+00:00
Konzoom,Food & Beverages,Peak Evaporated Milk 150g,10.99,150g,GHS,https://konzoom.shop/products/peak-evaporated-milk-367ml,2026-05-05T18:44:20.012895+00:00
Konzoom,Food & Beverages,Alpro Soya Vanilla 1L,62.99,1L,GHS,https://konzoom.shop/products/alpro-soya-vanilla-1l,2026-05-05T18:44:20.012921+00:00
Konzoom,Food & Beverages,Tomatoes 1kg — 1kg,56.99,1kg,GHS,https://konzoom.shop/products/tomatoes,2026-05-05T18:44:26.572077+00:00
Konzoom,Food & Beverages,Onions 1kg,29.99,1kg,GHS,https://konzoom.shop/products/onion,2026-05-05T18:44:26.572107+00:00
Konzoom,Food & Beverages,Apple 1 kg — 1kg / Red,70.99,1 kg,GHS,https://konzoom.shop/products/apple,2026-05-05T18:44:26.572119+00:00
Konzoom,Food & Beverages,Apple 1 kg — 1kg / Green,70.99,1 kg,GHS,https://konzoom.shop/products/apple,2026-05-05T18:44:26.572126+00:00
Konzoom,Food & Beverages,Banana 1kg,35.0,1kg,GHS,https://konzoom.shop/products/banana,2026-05-05T18:44:26.572136+00:00
Konzoom,Food & Beverages,Green Bell Pepper 1 piece,5.0,1 piece,GHS,https://konzoom.shop/products/bell-pepper,2026-05-05T18:44:26.572148+00:00
Konzoom,Food & Beverages,Carrot Imported 1kg,40.99,1kg,GHS,https://konzoom.shop/products/carrot,2026-05-05T18:44:26.572157+00:00
Konzoom,Food & Beverages,Scotch Bonnet 250g — Green,12.0,250g,GHS,https://konzoom.shop/products/scotch-bonnet,2026-05-05T18:44:26.572167+00:00
Konzoom,Food & Beverages,Scotch Bonnet 250g — Red,12.0,250g,GHS,https://konzoom.shop/products/scotch-bonnet,2026-05-05T18:44:26.572174+00:00
Konzoom,Food & Beverages,Lettuce pack,18.0,Default Title,GHS,https://konzoom.shop/products/lettuce,2026-05-05T18:44:26.572183+00:00
Konzoom,Food & Beverages,Pineapple,20.0,Default Title,GHS,https://konzoom.shop/products/pineapple,2026-05-05T18:44:26.572192+00:00
Konzoom,Food & Beverages,Cabbage,25.0,Default Title,GHS,https://konzoom.shop/products/cabbage,2026-05-05T18:44:26.572201+00:00
Konzoom,Food & Beverages,Spring onion 150g,8.0,150g,GHS,https://konzoom.shop/products/spring-onion,2026-05-05T18:44:26.572211+00:00
Konzoom,Food & Beverages,Cucumber 1piece,14.99,1piece,GHS,https://konzoom.shop/products/cucumber,2026-05-05T18:44:26.572222+00:00
Konzoom,Food & Beverages,Lemon pack of 4,20.0,Default Title,GHS,https://konzoom.shop/products/lemon,2026-05-05T18:44:26.572231+00:00
Konzoom,Food & Beverages,Lime 100g,2.99,100g,GHS,https://konzoom.shop/products/lime,2026-05-05T18:44:26.572241+00:00
Konzoom,Food & Beverages,Orange 1 piece,3.0,1 piece,GHS,https://konzoom.shop/products/orange,2026-05-05T18:44:26.572250+00:00
Konzoom,Food & Beverages,Okra (okro) 200g,12.0,200g,GHS,https://konzoom.shop/products/okra,2026-05-05T18:44:26.572260+00:00
Konzoom,Food & Beverages,Garden eggs 500g,20.0,500g,GHS,https://konzoom.shop/products/garden-egg,2026-05-05T18:44:26.572269+00:00
Konzoom,Food & Beverages,Pawpaw 1piece,25.0,1piece,GHS,https://konzoom.shop/products/pawpaw,2026-05-05T18:44:26.572278+00:00
Konzoom,Food & Beverages,Watermelon,65.0,Default Title,GHS,https://konzoom.shop/products/watermelon,2026-05-05T18:44:26.572287+00:00
Konzoom,Personal Care,Colgate Charcoal 120g,21.99,120g,GHS,https://konzoom.shop/products/colgate-charcoal-140g,2026-05-05T18:44:33.328314+00:00
Konzoom,Personal Care,Pepsodent Charcoal White Toothpaste 130,23.99,Default Title,GHS,https://konzoom.shop/products/pepsodent-charcoal-white,2026-05-05T18:44:33.328353+00:00
Konzoom,Personal Care,Yazz Extra Long Sanitary Pad,19.99,Default Title,GHS,https://konzoom.shop/products/yazz-extra-long-sanitary-pad,2026-05-05T18:44:33.328367+00:00
Konzoom,Personal Care,Pepsodent Original Toothpaste 140g,22.0,140g,GHS,https://konzoom.shop/products/pepsodent-original,2026-05-05T18:44:33.328393+00:00
Konzoom,Personal Care,Colgate Double Action Toothbrush Medium,11.0,Default Title,GHS,https://konzoom.shop/products/colgate-double-action-toothbrush-medium,2026-05-05T18:44:33.328408+00:00
Konzoom,Personal Care,Pepsodent Herbal Toothpaste 140g,22.0,140g,GHS,https://konzoom.shop/products/pepsodent-herbal,2026-05-05T18:44:33.328419+00:00
Konzoom,Personal Care,Geisha Aloe Vera and Honey Soap 225g,16.99,225g,GHS,https://konzoom.shop/products/geisha-aloe-vera-and-honey-soap,2026-05-05T18:44:33.328430+00:00
Konzoom,Personal Care,Pepsodent Perfect Toothbrush,10.0,Default Title,GHS,https://konzoom.shop/products/pepsodent-easy-clean-toothbrush-medium,2026-05-05T18:44:33.328442+00:00
Konzoom,Personal Care,Geisha Black Soap 225g,16.99,225g,GHS,https://konzoom.shop/products/geisha-black-soap,2026-05-05T18:44:33.328452+00:00
Konzoom,Personal Care,Yazz Heavy Flow Sanitary Pad,19.99,Default Title,GHS,https://konzoom.shop/products/yazz-heavy-flow-sanitary-pad,2026-05-05T18:44:33.328463+00:00
Konzoom,Personal Care,Yazz Minty Sanitary Pad,19.99,Default Title,GHS,https://konzoom.shop/products/yazz-minty-sanitary-pad,2026-05-05T18:44:33.328473+00:00
Konzoom,Personal Care,Irish Spring Bar Soap 104g — Aloe,15.5,104g,GHS,https://konzoom.shop/products/irish-spring-aloe-bar-soap-104g,2026-05-05T18:44:33.328485+00:00
Konzoom,Personal Care,Irish Spring Bar Soap 104g — Original,15.5,104g,GHS,https://konzoom.shop/products/irish-spring-aloe-bar-soap-104g,2026-05-05T18:44:33.328492+00:00
Konzoom,Personal Care,Geisha Shea Butter and Honey Soap 225g,16.99,225g,GHS,https://konzoom.shop/products/geisha-shea-butter-and-honey-soap,2026-05-05T18:44:33.328508+00:00
Konzoom,Personal Care,Listerine Antiseptic Mouthwash 500ml — Fresh Burst,69.99,500ml,GHS,https://konzoom.shop/products/listerine-antiseptic-mouthwash-cool-mint-500ml,2026-05-05T18:44:33.328521+00:00
Konzoom,Personal Care,Listerine Antiseptic Mouthwash 500ml — Cool Mint,69.99,500ml,GHS,https://konzoom.shop/products/listerine-antiseptic-mouthwash-cool-mint-500ml,2026-05-05T18:44:33.328529+00:00
Konzoom,Personal Care,Pepsodent Deep Clean Toothbrush Medium 1s,11.0,Default Title,GHS,https://konzoom.shop/products/pepsodent-toothbrush,2026-05-05T18:44:33.328541+00:00
Konzoom,Personal Care,Medisoft Bar Soap 90g,8.0,90g,GHS,https://konzoom.shop/products/medisoft-bar-soap-90g,2026-05-05T18:44:33.328555+00:00
Konzoom,Personal Care,Dettol Anti-Bacterial Soap Original 160g — Original Green,16.99,160g,GHS,https://konzoom.shop/products/dettol-anti-bacterial-soap-original-175g,2026-05-05T18:44:33.328566+00:00
Konzoom,Personal Care,Dettol Anti-Bacterial Soap Original 160g — Mint Blue,16.99,160g,GHS,https://konzoom.shop/products/dettol-anti-bacterial-soap-original-175g,2026-05-05T18:44:33.328587+00:00
Konzoom,Personal Care,Champion Carbolic Soap 115g,7.0,115g,GHS,https://konzoom.shop/products/champion-carbolic-soap,2026-05-05T18:44:33.328599+00:00
Konzoom,Personal Care,Lord II Twin Blades Disposable Razors 5s,10.0,Default Title,GHS,https://konzoom.shop/products/lord-ii-twin-blades-disposable-razors-5s,2026-05-05T18:44:33.328610+00:00
Konzoom,Personal Care,"Always Maxi Thick Sanitary Pads, Extra Long",26.0,Default Title,GHS,https://konzoom.shop/products/always-sanitary-pad-maxi-thick-extra-long,2026-05-05T18:44:33.328621+00:00
Konzoom,Personal Care,Fiesta Dotted Condoms,14.99,Default Title,GHS,https://konzoom.shop/products/fiesta-dotted,2026-05-05T18:44:33.328663+00:00
Konzoom,Personal Care,Always Ultra Thin Sanitary Pads Extra Long,26.0,Default Title,GHS,https://konzoom.shop/products/always-sanitary-pad-ultra-thin-extra-long,2026-05-05T18:44:33.328682+00:00
Konzoom,Personal Care,Yazz Panty Liner Maximum Comfort 30pcs,12.99,30pcs,GHS,https://konzoom.shop/products/yazz-panty-liner-maximum-comfort-30pcs,2026-05-05T18:44:33.328695+00:00
Konzoom,Personal Care,Geisha Fragrant Rose & Honey Soap 225g,16.99,225g,GHS,https://konzoom.shop/products/geisha-fragrant-rose-honey-soap-225g,2026-05-05T18:44:33.328709+00:00
Konzoom,Personal Care,Camel Liquid Antiseptic 500ml — Original,58.99,500ml,GHS,https://konzoom.shop/products/camel-liquid-antiseptic,2026-05-05T18:44:33.328723+00:00
Konzoom,Personal Care,Camel Liquid Antiseptic 500ml — Zesty Lime,55.99,500ml,GHS,https://konzoom.shop/products/camel-liquid-antiseptic,2026-05-05T18:44:33.328731+00:00
Konzoom,Personal Care,Fiesta Fruity Condoms [3 in 1],14.99,Default Title,GHS,https://konzoom.shop/products/fiesta-strawberry,2026-05-05T18:44:33.328745+00:00
Konzoom,Personal Care,Cussons Imperial Leather Bath Soap 175g,16.99,175g,GHS,https://konzoom.shop/products/cussons-imperial-leather-bath-soap-175g,2026-05-05T18:44:33.328758+00:00
Konzoom,Personal Care,Deva hand sanitizer — 350ml,27.99,350ml,GHS,https://konzoom.shop/products/deva-hand-sanitizer,2026-05-05T18:44:33.328807+00:00
Konzoom,Personal Care,LifeBuoy Lemon Fresh Soap 85g,10.0,85g,GHS,https://konzoom.shop/products/lifebuoy-lemon-fresh,2026-05-05T18:44:33.328817+00:00
Konzoom,Personal Care,Yazz Mix 6 Normal Flow & 6 Heavy Flow Sanitary Pads,19.99,Default Title,GHS,https://konzoom.shop/products/yazz-mix-6-normal-flow-6-heavy-flow-sanitary-pads,2026-05-05T18:44:33.328834+00:00
Konzoom,Personal Care,Vaseline Blueseal Aloe Fresh Hydrating Jelly — 100ml,25.0,100ml,GHS,https://konzoom.shop/products/vaseline-blueseal-aloe-fresh-hydrating-jelly,2026-05-05T18:44:33.328847+00:00
Konzoom,Personal Care,Vaseline Blueseal Aloe Fresh Hydrating Jelly — 250ml,53.99,250ml,GHS,https://konzoom.shop/products/vaseline-blueseal-aloe-fresh-hydrating-jelly,2026-05-05T18:44:33.328854+00:00
Konzoom,Personal Care,Vaseline Blueseal Pure Petroleum Jelly - Original — 100ml,25.0,100ml,GHS,https://konzoom.shop/products/vaseline-blueseal-pure-petroleum-jelly-original,2026-05-05T18:44:33.328878+00:00
Konzoom,Personal Care,Vaseline Blueseal Pure Petroleum Jelly - Original — 250ml,53.99,250ml,GHS,https://konzoom.shop/products/vaseline-blueseal-pure-petroleum-jelly-original,2026-05-05T18:44:33.328885+00:00
Konzoom,Personal Care,All Pure Nature Shampoo and Body Bar Soap 200g — Neem and Dawadawa,56.99,200g,GHS,https://konzoom.shop/products/all-pure-nature-shampoo-and-body-bar-soap-200g,2026-05-05T18:44:33.328912+00:00
Konzoom,Personal Care,All Pure Nature Shampoo and Body Bar Soap 200g — Cinnamon and Orange,56.99,200g,GHS,https://konzoom.shop/products/all-pure-nature-shampoo-and-body-bar-soap-200g,2026-05-05T18:44:33.328935+00:00
Konzoom,Personal Care,All Pure Nature Shampoo and Body Bar Soap 200g — Baobab and Avocado,56.99,200g,GHS,https://konzoom.shop/products/all-pure-nature-shampoo-and-body-bar-soap-200g,2026-05-05T18:44:33.328941+00:00
Konzoom,Personal Care,All Pure Nature Shampoo and Body Bar Soap 200g — Carrot and Turmeric,56.99,200g,GHS,https://konzoom.shop/products/all-pure-nature-shampoo-and-body-bar-soap-200g,2026-05-05T18:44:33.328948+00:00
Konzoom,Personal Care,All Pure Nature Shampoo and Body Bar Soap 200g — Bamboo Charcoal,56.99,200g,GHS,https://konzoom.shop/products/all-pure-nature-shampoo-and-body-bar-soap-200g,2026-05-05T18:44:33.328954+00:00
Konzoom,Personal Care,All Pure Nature Shampoo and Body Bar Soap 200g — Roseclay and Pomegranate,56.99,200g,GHS,https://konzoom.shop/products/all-pure-nature-shampoo-and-body-bar-soap-200g,2026-05-05T18:44:33.328961+00:00
Konzoom,Personal Care,All Pure Nature Shampoo and Body Bar Soap 200g — Tea Tree Sage,56.99,200g,GHS,https://konzoom.shop/products/all-pure-nature-shampoo-and-body-bar-soap-200g,2026-05-05T18:44:33.328968+00:00
Konzoom,Personal Care,LifeBuoy Herbal Soap 85g,10.0,85g,GHS,https://konzoom.shop/products/lifebuoy-herbal,2026-05-05T18:44:33.328979+00:00
Konzoom,Personal Care,CloseUp Deep Action 160g,20.0,160g,GHS,https://konzoom.shop/products/closeup-toothpaste-triple-fresh-red,2026-05-05T18:44:33.328988+00:00
Konzoom,Personal Care,Scalp massage brush — Blue,28.99,Blue,GHS,https://konzoom.shop/products/scalp-massage-brush,2026-05-05T18:44:33.328998+00:00
Konzoom,Personal Care,Scalp massage brush — Black,28.99,Black,GHS,https://konzoom.shop/products/scalp-massage-brush,2026-05-05T18:44:33.329004+00:00
Konzoom,Personal Care,Scalp massage brush — Pink,28.99,Pink,GHS,https://konzoom.shop/products/scalp-massage-brush,2026-05-05T18:44:33.329024+00:00
Konzoom,Personal Care,Camel Antiseptic  250ml — Original,32.99,250ml,GHS,https://konzoom.shop/products/camel-antiseptic-original-250g,2026-05-05T18:44:33.329033+00:00
Konzoom,Personal Care,Camel Antiseptic  250ml — Zesty lime,32.99,250ml,GHS,https://konzoom.shop/products/camel-antiseptic-original-250g,2026-05-05T18:44:33.329038+00:00
Konzoom,Personal Care,Sasso Insecticide Spray 300ml,47.99,300ml,GHS,https://konzoom.shop/products/sasso-insecticide-spray-300ml,2026-05-05T18:44:33.329049+00:00
Konzoom,Personal Care,Loreal Men Expert Carbon Protect Deodorant Spray 150ml,70.0,150ml,GHS,https://konzoom.shop/products/loreal-men-expert-deodorant-spray,2026-05-05T18:44:33.329059+00:00
Konzoom,Personal Care,Dove Beauty Cream Bar Soap 90g,24.99,90g,GHS,https://konzoom.shop/products/dove-beauty-cream-bar,2026-05-05T18:44:33.329068+00:00
Konzoom,Personal Care,Ajona Toothpaste 25ml,61.99,25ml,GHS,https://konzoom.shop/products/ajona-toothpaste-25ml,2026-05-05T18:44:33.329076+00:00
Konzoom,Personal Care,Style Up Men Roll on Original 50ml,13.0,50ml,GHS,https://konzoom.shop/products/style-up-men-roll-on-original-50ml,2026-05-05T18:44:33.329085+00:00
Konzoom,Personal Care,Nivea Men Cool Kick Fresh Deodorant 150ml,75.0,150ml,GHS,https://konzoom.shop/products/nivea-men-kool-kick-fresh-deodorant,2026-05-05T18:44:33.329096+00:00
Konzoom,Personal Care,Softcare Mix 6 Normal & 6 Heavy Sanitary Pads,16.99,Default Title,GHS,https://konzoom.shop/products/softcare-mix-6-normal-6-heavy-sanitary-pads,2026-05-05T18:44:33.329108+00:00
Konzoom,Personal Care,Heritage Natural Black Soap 500ml,50.0,500ml,GHS,https://konzoom.shop/products/heritage-natural-black-soap-500ml,2026-05-05T18:44:33.329117+00:00
Konzoom,Personal Care,Pepsodent Toothbrush Ultra Soft 7-13 yrs,10.0,Default Title,GHS,https://konzoom.shop/products/pepsodent-toothbrush-ultra-soft-7-to-13-yrs,2026-05-05T18:44:33.329127+00:00
Konzoom,Personal Care,Style Up Men Roll-On Sport 50ml,12.99,50ml,GHS,https://konzoom.shop/products/style-up-men-roll-on-active-50ml,2026-05-05T18:44:33.329136+00:00
Konzoom,Personal Care,Nivea Black and White Invisible Deodorant Spray 150ml,70.0,150ml,GHS,https://konzoom.shop/products/nivea-black-and-white-invisible-deodorant-spray,2026-05-05T18:44:33.329145+00:00
Konzoom,Personal Care,Balea Deodorant Roll-On Sweet Sunshine 50ml,29.99,50ml,GHS,https://konzoom.shop/products/beale-deodorant-roll-on-sweet-sunshine-50ml,2026-05-05T18:44:33.329154+00:00
Konzoom,Personal Care,Dove Body Love Lotion 400ml — Avocado Oil & Calendula Extract,51.99,400ml,GHS,https://konzoom.shop/products/dove-body-love-lotion-400ml,2026-05-05T18:44:33.329163+00:00
Konzoom,Personal Care,Dove Body Love Lotion 400ml — Shea Butter & Warm Vanilla,72.99,400ml,GHS,https://konzoom.shop/products/dove-body-love-lotion-400ml,2026-05-05T18:44:33.329170+00:00
Konzoom,Personal Care,All Pure Nature Body Butter 300g — 100% Pure Shea Body Butter,36.99,300g,GHS,https://konzoom.shop/products/all-pure-nature-body-butter-300g,2026-05-05T18:44:33.329179+00:00
Konzoom,Personal Care,All Pure Nature Body Butter 300g — Cocoa Shea Honey Body Butter,75.99,300g,GHS,https://konzoom.shop/products/all-pure-nature-body-butter-300g,2026-05-05T18:44:33.329200+00:00
Konzoom,Personal Care,All Pure Nature Body Butter 300g — Shea Baobab Avocado Body Butter,75.99,300g,GHS,https://konzoom.shop/products/all-pure-nature-body-butter-300g,2026-05-05T18:44:33.329206+00:00
Konzoom,Personal Care,All Pure Nature Body Butter 300g — Cocoa Moringa Hemp Body Butter,75.99,300g,GHS,https://konzoom.shop/products/all-pure-nature-body-butter-300g,2026-05-05T18:44:33.329213+00:00
Konzoom,Personal Care,Zoflora Concentrated Multipurpose Disinfectant 120g — Cypress and Sea Sage,47.99,120g,GHS,https://konzoom.shop/products/zoflora-concentrated-multipurpose-disinfectant-linen-fresh-250g,2026-05-05T18:44:33.329224+00:00
Konzoom,Personal Care,Zoflora Concentrated Multipurpose Disinfectant 120g — Linen Fresh,47.99,120g,GHS,https://konzoom.shop/products/zoflora-concentrated-multipurpose-disinfectant-linen-fresh-250g,2026-05-05T18:44:33.329229+00:00
Konzoom,Personal Care,Zoflora Concentrated Multipurpose Disinfectant 120g — Midnight Blooms,47.99,120g,GHS,https://konzoom.shop/products/zoflora-concentrated-multipurpose-disinfectant-linen-fresh-250g,2026-05-05T18:44:33.329235+00:00
Konzoom,Personal Care,Fa Pink Passion Deodorant Spray 150ml,49.99,150ml,GHS,https://konzoom.shop/products/fa-pink-passion-deodorant-spray,2026-05-05T18:44:33.329244+00:00
Konzoom,Personal Care,Lubrimax Jelly Lubricant 50g,55.0,50g,GHS,https://konzoom.shop/products/lubrimax-jelly-lubricant-50g,2026-05-05T18:44:33.329254+00:00
Konzoom,Personal Care,Nivea Men Fresh Active 48H+ Deodorant Spray- 150ml,75.0,150ml,GHS,https://konzoom.shop/products/nivea-men-fresh-active-48h-deodorant-spray-150ml,2026-05-05T18:44:33.329264+00:00
Konzoom,Personal Care,Fa Men Dark Passion Deodorant Spray 150ml,49.99,150ml,GHS,https://konzoom.shop/products/fa-men-dark-passion-deodorant-spray,2026-05-05T18:44:33.329273+00:00
Konzoom,Personal Care,Heritage Black Soap Alata Samina 150g,22.0,150g,GHS,https://konzoom.shop/products/heritage-black-soap-alata-samina-150g,2026-05-05T18:44:33.329284+00:00
Konzoom,Personal Care,L'Oreal Paris Men Expert Heat Protect Deodorant Spray 150ml,70.0,150ml,GHS,https://konzoom.shop/products/loreal-paris-men-expert-heat-protect-deodorant-spray-150ml,2026-05-05T18:44:33.329293+00:00
Konzoom,Personal Care,Princess Paa Body Mist 250ml — Pink Obsession,21.99,250ml,GHS,https://konzoom.shop/products/princess-paa-body-mist-250ml,2026-05-05T18:44:33.329304+00:00
Konzoom,Personal Care,Princess Paa Body Mist 250ml — Green Jasmine,21.99,250ml,GHS,https://konzoom.shop/products/princess-paa-body-mist-250ml,2026-05-05T18:44:33.329309+00:00
Konzoom,Personal Care,Princess Paa Body Mist 250ml — Blue Exotic,21.99,250ml,GHS,https://konzoom.shop/products/princess-paa-body-mist-250ml,2026-05-05T18:44:33.329316+00:00
Konzoom,Personal Care,Princess Paa Body Mist 250ml — Rose,21.99,250ml,GHS,https://konzoom.shop/products/princess-paa-body-mist-250ml,2026-05-05T18:44:33.329321+00:00
Konzoom,Personal Care,Princess Paa Body Mist 250ml — Lilac,21.99,250ml,GHS,https://konzoom.shop/products/princess-paa-body-mist-250ml,2026-05-05T18:44:33.329327+00:00
Konzoom,Personal Care,Savlon Liquid Antiseptic 250ml,59.99,250ml,GHS,https://konzoom.shop/products/savlon-liquid-antiseptic-500ml,2026-05-05T18:44:33.329338+00:00
Konzoom,Personal Care,Dettol Liquid Antiseptic — 500ml,71.99,500ml,GHS,https://konzoom.shop/products/dettol-liquid-antiseptic,2026-05-05T18:44:33.329346+00:00
Konzoom,Personal Care,Balea Sweet Sunshine Deodorant 150ml,41.99,150ml,GHS,https://konzoom.shop/products/balea-sweet-sunshine-deodorant-150ml,2026-05-05T18:44:33.329358+00:00
Konzoom,Personal Care,Vaseline Intensive Care Body Lotion Dry Skin Repair 400 ml,44.99,400 ml,GHS,https://konzoom.shop/products/vaseline-lotion-intensive-care-dry-skin-and-repair-with-pure-oat-extract,2026-05-05T18:44:33.329368+00:00
Konzoom,Personal Care,Fa Men Kick Off Deodorant and Body Spray 150ml,45.0,150ml,GHS,https://konzoom.shop/products/fa-men-kick-off-deodorant-and-body-spray,2026-05-05T18:44:33.329377+00:00
Konzoom,Personal Care,Kleanz Aloe Vera Body Wash 750ml,26.99,750ml,GHS,https://konzoom.shop/products/kleanz-aloe-vera-body-wash-750ml,2026-05-05T18:44:33.329386+00:00
Konzoom,Personal Care,Balea Golden Moon Perfume Deodorant 150ml,45.0,150ml,GHS,https://konzoom.shop/products/balea-golden-moon-perfume-deodorant-150ml,2026-05-05T18:44:33.329394+00:00
Konzoom,Personal Care,Fiesta Lubricant Strawberry Gel 40ml,39.99,40ml,GHS,https://konzoom.shop/products/fiesta-strawberry-gel-40ml,2026-05-05T18:44:33.329403+00:00
Konzoom,Personal Care,Loreal Men Expert Carbon Protect Roll On 50ml,61.99,50ml,GHS,https://konzoom.shop/products/loreal-men-expert-carbon-protect-roll-on-50ml,2026-05-05T18:44:33.329412+00:00
Konzoom,Personal Care,Balea Extra Dry Anti-Transpirant Roll On 50ml,29.99,50ml,GHS,https://konzoom.shop/products/balea-extra-dry-anti-transpirant-roll-on-50ml,2026-05-05T18:44:33.329421+00:00
Konzoom,Personal Care,All Pure Nature Bar Black Soap 200g,45.99,200g,GHS,https://konzoom.shop/products/all-pure-nature-bar-black-soap-200g,2026-05-05T18:44:33.329429+00:00
Konzoom,Personal Care,All Pure Nature Scalp and Beard Anti-Itch Spray 60ml,45.99,60ml,GHS,https://konzoom.shop/products/all-pure-nature-scalp-and-beard-anti-itch-spray,2026-05-05T18:44:33.329438+00:00
Konzoom,Personal Care,Anian Deodorant Roll on for Her 50ml,22.99,50ml,GHS,https://konzoom.shop/products/anian-deodorant-roll-on-for-her-50ml,2026-05-05T18:44:33.329447+00:00
Konzoom,Personal Care,Esteem Bentonite Clay Facial Soap 110g,45.0,110g,GHS,https://konzoom.shop/products/es-teem-bentonite-clay-facial-soap-110g,2026-05-05T18:44:33.329455+00:00
Konzoom,Personal Care,Ultrex Ultra Plus Sanitary Pads 8's,26.5,Default Title,GHS,https://konzoom.shop/products/ultrex-ultra-plus-sanitary-pad,2026-05-05T18:44:33.329463+00:00
Konzoom,Personal Care,Geisha Bar Soap Coconut and Honey 180g,16.99,180g,GHS,https://konzoom.shop/products/geisha-bar-soap-coconut-and-honey-180g,2026-05-05T18:44:33.329473+00:00
Konzoom,Personal Care,Balea Men Antiperspirant Invisible Dry 48H+ - 200ml,45.99,200ml,GHS,https://konzoom.shop/products/balea-men-antiperspirant-invisible-dry-48h-200ml,2026-05-05T18:44:33.329484+00:00
Konzoom,Personal Care,Style Up Wave Gel Pomade 80ml,22.99,80ml,GHS,https://konzoom.shop/products/style-up-wave-gel-pomade-80ml,2026-05-05T18:44:33.329492+00:00
Konzoom,Personal Care,Balea Men Fresh Anti-Transpirant Roll On 50ml,29.99,50ml,GHS,https://konzoom.shop/products/balea-men-fresh-anti-transpirant-roll-on-50ml,2026-05-05T18:44:33.329500+00:00
